,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1,0,1,2,3,4,5,6
100,100.0,100.0,100.0,6/22/1994,5.38,5.38,5.38,5.38,1.32%,,,,,,,,,,,,,,,,,,,,,
101,101.0,101.0,101.0,6/23/1994,5.38,5.38,5.38,5.38,0.00%,,,,,,,,,,,,,,,,,,,,,
102,102.0,102.0,102.0,6/24/1994,5.31,5.31,5.31,5.31,-1.30%,,,,,,,,,,,,,,,,,,,,,
103,103.0,103.0,103.0,6/27/1994,5.38,5.38,5.38,5.38,1.32%,,,,,,,,,,,,,,,,,,,,,
104,104.0,104.0,104.0,6/28/1994,5.43,5.43,5.43,5.43,0.93%,,,,,,,,,,,,,,,,,,,,,
105,105.0,105.0,105.0,6/29/1994,5.4,5.4,5.4,5.4,-0.55%,,,,,,,,,,,,,,,,,,,,,
106,106.0,106.0,106.0,6/30/1994,5.38,5.38,5.38,5.38,-0.37%,,,,,,,,,,,,,,,,,,,,,
107,107.0,107.0,107.0,7/1/1994,5.38,5.38,5.38,5.38,0.00%,,,,,,,,,,,,,,,,,,,,,
108,108.0,108.0,108.0,7/4/1994,5.31,5.31,5.31,5.31,-1.30%,,,,,,,,,,,,,,,,,,,,,
109,109.0,109.0,109.0,7/5/1994,5.37,5.37,5.37,5.37,1.13%,,,,,,,,,,,,,,,,,,,,,
110,110.0,110.0,110.0,7/6/1994,5.44,5.44,5.44,5.44,1.30%,,,,,,,,,,,,,,,,,,,,,
111,111.0,111.0,111.0,7/7/1994,5.38,5.38,5.38,5.38,-1.10%,,,,,,,,,,,,,,,,,,,,,
112,112.0,112.0,112.0,7/8/1994,5.44,5.44,5.44,5.44,1.12%,,,,,,,,,,,,,,,,,,,,,
113,113.0,113.0,113.0,7/11/1994,5.43,5.43,5.43,5.43,-0.18%,,,,,,,,,,,,,,,,,,,,,
114,114.0,114.0,114.0,7/12/1994,5.43,5.43,5.43,5.43,0.00%,,,,,,,,,,,,,,,,,,,,,
115,115.0,115.0,115.0,7/13/1994,5.37,5.37,5.37,5.37,-1.10%,,,,,,,,,,,,,,,,,,,,,
116,116.0,116.0,116.0,7/14/1994,5.31,5.31,5.31,5.31,-1.12%,,,,,,,,,,,,,,,,,,,,,
117,117.0,117.0,117.0,7/15/1994,5.31,5.31,5.31,5.31,0.00%,,,,,,,,,,,,,,,,,,,,,
118,118.0,118.0,118.0,7/18/1994,5.31,5.31,5.31,5.31,0.00%,,,,,,,,,,,,,,,,,,,,,
119,119.0,119.0,119.0,7/20/1994,5.37,5.37,5.37,5.37,1.13%,,,,,,,,,,,,,,,,,,,,,
120,120.0,120.0,120.0,7/21/1994,5.37,5.37,5.37,5.37,0.00%,,,,,,,,,,,,,,,,,,,,,
121,121.0,121.0,121.0,7/22/1994,5.37,5.37,5.37,5.37,0.00%,,,,,,,,,,,,,,,,,,,,,
122,122.0,122.0,122.0,7/26/1994,5.5,5.5,5.5,5.5,2.42%,,,,,,,,,,,,,,,,,,,,,
123,123.0,123.0,123.0,7/27/1994,5.62,5.62,5.62,5.62,2.18%,,,,,,,,,,,,,,,,,,,,,
124,124.0,124.0,124.0,7/28/1994,5.68,5.68,5.68,5.68,1.07%,,,,,,,,,,,,,,,,,,,,,
125,125.0,125.0,125.0,7/29/1994,6.25,6.25,6.25,6.25,10.04%,,,,,,,,,,,,,,,,,,,,,
126,126.0,126.0,126.0,8/1/1994,6.0,6.0,6.0,6.0,-4.00%,,,,,,,,,,,,,,,,,,,,,
127,127.0,127.0,127.0,8/2/1994,5.93,5.93,5.93,5.93,-1.17%,,,,,,,,,,,,,,,,,,,,,
128,128.0,128.0,128.0,8/3/1994,5.87,5.87,5.87,5.87,-1.01%,,,,,,,,,,,,,,,,,,,,,
129,129.0,129.0,129.0,8/4/1994,5.87,5.87,5.87,5.87,0.00%,,,,,,,,,,,,,,,,,,,,,
130,130.0,130.0,130.0,8/5/1994,6.0,6.0,6.0,6.0,2.21%,,,,,,,,,,,,,,,,,,,,,
131,131.0,131.0,131.0,8/8/1994,5.94,5.94,5.94,5.94,-1.00%,,,,,,,,,,,,,,,,,,,,,
132,132.0,132.0,132.0,8/9/1994,5.87,5.87,5.87,5.87,-1.18%,,,,,,,,,,,,,,,,,,,,,
133,133.0,133.0,133.0,8/10/1994,5.81,5.81,5.81,5.81,-1.02%,,,,,,,,,,,,,,,,,,,,,
134,134.0,134.0,134.0,8/11/1994,6.0,6.0,6.0,6.0,3.27%,,,,,,,,,,,,,,,,,,,,,
135,135.0,135.0,135.0,8/12/1994,6.06,6.06,6.06,6.06,1.00%,,,,,,,,,,,,,,,,,,,,,
136,136.0,136.0,136.0,8/15/1994,6.06,6.06,6.06,6.06,0.00%,,,,,,,,,,,,,,,,,,,,,
137,137.0,137.0,137.0,8/16/1994,6.0,6.0,6.0,6.0,-0.99%,,,,,,,,,,,,,,,,,,,,,
138,138.0,138.0,138.0,8/17/1994,5.96,5.96,5.96,5.96,-0.67%,,,,,,,,,,,,,,,,,,,,,
139,139.0,139.0,139.0,8/18/1994,5.93,5.93,5.93,5.93,-0.50%,,,,,,,,,,,,,,,,,,,,,
140,140.0,140.0,140.0,8/19/1994,5.88,5.88,5.88,5.88,-0.84%,,,,,,,,,,,,,,,,,,,,,
141,141.0,141.0,141.0,8/22/1994,5.81,5.81,5.81,5.81,-1.19%,,,,,,,,,,,,,,,,,,,,,
142,142.0,142.0,142.0,8/23/1994,5.88,5.88,5.88,5.88,1.20%,,,,,,,,,,,,,,,,,,,,,
143,143.0,143.0,143.0,8/24/1994,5.87,5.87,5.87,5.87,-0.17%,,,,,,,,,,,,,,,,,,,,,
144,144.0,144.0,144.0,8/25/1994,5.87,5.87,5.87,5.87,0.00%,,,,,,,,,,,,,,,,,,,,,
145,145.0,145.0,145.0,8/26/1994,5.93,5.93,5.93,5.93,1.02%,,,,,,,,,,,,,,,,,,,,,
146,146.0,146.0,146.0,8/29/1994,5.94,5.94,5.94,5.94,0.17%,,,,,,,,,,,,,,,,,,,,,
147,147.0,147.0,147.0,8/30/1994,5.9,5.9,5.9,5.9,-0.67%,,,,,,,,,,,,,,,,,,,,,
148,148.0,148.0,148.0,8/31/1994,5.94,5.94,5.94,5.94,0.68%,,,,,,,,,,,,,,,,,,,,,
149,149.0,149.0,149.0,9/1/1994,5.93,5.93,5.93,5.93,-0.17%,,,,,,,,,,,,,,,,,,,,,
150,150.0,150.0,150.0,9/2/1994,5.94,5.94,5.94,5.94,0.17%,,,,,,,,,,,,,,,,,,,,,
151,151.0,151.0,151.0,9/5/1994,5.93,5.93,5.93,5.93,-0.17%,,,,,,,,,,,,,,,,,,,,,
152,152.0,152.0,152.0,9/6/1994,5.94,5.94,5.94,5.94,0.17%,,,,,,,,,,,,,,,,,,,,,
153,153.0,153.0,153.0,9/7/1994,5.88,5.88,5.88,5.88,-1.01%,,,,,,,,,,,,,,,,,,,,,
154,154.0,154.0,154.0,9/8/1994,5.87,5.87,5.87,5.87,-0.17%,,,,,,,,,,,,,,,,,,,,,
155,155.0,155.0,155.0,9/9/1994,5.75,5.75,5.75,5.75,-2.04%,,,,,,,,,,,,,,,,,,,,,
156,156.0,156.0,156.0,9/12/1994,6.12,6.12,6.12,6.12,6.43%,,,,,,,,,,,,,,,,,,,,,
157,157.0,157.0,157.0,9/13/1994,6.12,6.12,6.12,6.12,0.00%,,,,,,,,,,,,,,,,,,,,,
158,158.0,158.0,158.0,9/14/1994,6.12,6.12,6.12,6.12,0.00%,,,,,,,,,,,,,,,,,,,,,
159,159.0,159.0,159.0,9/15/1994,6.18,6.18,6.18,6.18,0.98%,,,,,,,,,,,,,,,,,,,,,
160,160.0,160.0,160.0,9/16/1994,6.19,6.19,6.19,6.19,0.16%,,,,,,,,,,,,,,,,,,,,,
161,161.0,161.0,161.0,9/19/1994,6.31,6.31,6.31,6.31,1.94%,,,,,,,,,,,,,,,,,,,,,
162,162.0,162.0,162.0,9/20/1994,6.43,6.43,6.43,6.43,1.90%,,,,,,,,,,,,,,,,,,,,,
163,163.0,163.0,163.0,9/21/1994,6.5,6.5,6.5,6.5,1.09%,,,,,,,,,,,,,,,,,,,,,
164,164.0,164.0,164.0,9/22/1994,6.43,6.43,6.43,6.43,-1.08%,,,,,,,,,,,,,,,,,,,,,
165,165.0,165.0,165.0,9/23/1994,6.37,6.37,6.37,6.37,-0.93%,,,,,,,,,,,,,,,,,,,,,
166,166.0,166.0,166.0,9/26/1994,6.38,6.38,6.38,6.38,0.16%,,,,,,,,,,,,,,,,,,,,,
167,167.0,167.0,167.0,9/27/1994,6.44,6.44,6.44,6.44,0.94%,,,,,,,,,,,,,,,,,,,,,
168,168.0,168.0,168.0,9/28/1994,6.43,6.43,6.43,6.43,-0.16%,,,,,,,,,,,,,,,,,,,,,
169,169.0,169.0,169.0,9/29/1994,6.38,6.38,6.38,6.38,-0.78%,,,,,,,,,,,,,,,,,,,,,
170,170.0,170.0,170.0,9/30/1994,6.43,6.43,6.43,6.43,0.78%,,,,,,,,,,,,,,,,,,,,,
171,171.0,171.0,171.0,10/3/1994,6.5,6.5,6.5,6.5,1.09%,,,,,,,,,,,,,,,,,,,,,
172,172.0,172.0,172.0,10/4/1994,6.63,6.63,6.63,6.63,2.00%,,,,,,,,,,,,,,,,,,,,,
173,173.0,173.0,173.0,10/5/1994,6.87,6.87,6.87,6.87,3.62%,,,,,,,,,,,,,,,,,,,,,
174,174.0,174.0,174.0,10/6/1994,6.53,6.53,6.53,6.53,-4.95%,,,,,,,,,,,,,,,,,,,,,
175,175.0,175.0,175.0,10/7/1994,6.44,6.44,6.44,6.44,-1.38%,,,,,,,,,,,,,,,,,,,,,
176,176.0,176.0,176.0,10/10/1994,6.37,6.37,6.37,6.37,-1.09%,,,,,,,,,,,,,,,,,,,,,
177,177.0,177.0,177.0,10/11/1994,6.37,6.37,6.37,6.37,0.00%,,,,,,,,,,,,,,,,,,,,,
178,178.0,178.0,178.0,10/12/1994,6.31,6.31,6.31,6.31,-0.94%,,,,,,,,,,,,,,,,,,,,,
179,179.0,179.0,179.0,10/13/1994,6.25,6.25,6.25,6.25,-0.95%,,,,,,,,,,,,,,,,,,,,,
180,180.0,180.0,180.0,10/14/1994,6.21,6.21,6.21,6.21,-0.64%,,,,,,,,,,,,,,,,,,,,,
181,181.0,181.0,181.0,10/17/1994,6.25,6.25,6.25,6.25,0.64%,,,,,,,,,,,,,,,,,,,,,
182,182.0,182.0,182.0,10/18/1994,6.31,6.31,6.31,6.31,0.96%,,,,,,,,,,,,,,,,,,,,,
183,183.0,183.0,183.0,10/19/1994,6.37,6.37,6.37,6.37,0.95%,,,,,,,,,,,,,,,,,,,,,
184,184.0,184.0,184.0,10/20/1994,6.38,6.38,6.38,6.38,0.16%,,,,,,,,,,,,,,,,,,,,,
185,185.0,185.0,185.0,10/21/1994,6.38,6.38,6.38,6.38,0.00%,,,,,,,,,,,,,,,,,,,,,
186,186.0,186.0,186.0,10/24/1994,6.38,6.38,6.38,6.38,0.00%,,,,,,,,,,,,,,,,,,,,,
187,187.0,187.0,187.0,10/25/1994,6.44,6.44,6.44,6.44,0.94%,,,,,,,,,,,,,,,,,,,,,
188,188.0,188.0,188.0,10/26/1994,6.43,6.43,6.43,6.43,-0.16%,,,,,,,,,,,,,,,,,,,,,
189,189.0,189.0,189.0,10/27/1994,6.43,6.43,6.43,6.43,0.00%,,,,,,,,,,,,,,,,,,,,,
190,190.0,190.0,190.0,10/28/1994,6.43,6.43,6.43,6.43,0.00%,,,,,,,,,,,,,,,,,,,,,
191,191.0,191.0,191.0,10/31/1994,6.5,6.5,6.5,6.5,1.09%,,,,,,,,,,,,,,,,,,,,,
192,192.0,192.0,192.0,11/1/1994,6.43,6.43,6.43,6.43,-1.08%,,,,,,,,,,,,,,,,,,,,,
193,193.0,193.0,193.0,11/2/1994,6.5,6.5,6.5,6.5,1.09%,,,,,,,,,,,,,,,,,,,,,
194,194.0,194.0,194.0,11/3/1994,6.5,6.5,6.5,6.5,0.00%,,,,,,,,,,,,,,,,,,,,,
195,195.0,195.0,195.0,11/4/1994,6.5,6.5,6.5,6.5,0.00%,,,,,,,,,,,,,,,,,,,,,
196,196.0,196.0,196.0,11/7/1994,6.5,6.5,6.5,6.5,0.00%,,,,,,,,,,,,,,,,,,,,,
197,197.0,197.0,197.0,11/8/1994,6.56,6.56,6.56,6.56,0.92%,,,,,,,,,,,,,,,,,,,,,
198,198.0,198.0,198.0,11/9/1994,6.56,6.56,6.56,6.56,0.00%,,,,,,,,,,,,,,,,,,,,,
199,199.0,199.0,199.0,11/10/1994,6.5,6.5,6.5,6.5,-0.91%,,,,,,,,,,,,,,,,,,,,,
200,200.0,200.0,200.0,11/11/1994,6.43,6.43,6.43,6.43,-1.08%,,,,,,,,,,,,,,,,,,,,,
201,201.0,201.0,201.0,11/14/1994,6.53,6.53,6.53,6.53,1.56%,,,,,,,,,,,,,,,,,,,,,
202,202.0,202.0,202.0,11/15/1994,6.5,6.5,6.5,6.5,-0.46%,,,,,,,,,,,,,,,,,,,,,
203,203.0,203.0,203.0,11/16/1994,6.56,6.56,6.56,6.56,0.92%,,,,,,,,,,,,,,,,,,,,,
204,204.0,204.0,204.0,11/17/1994,6.37,6.37,6.37,6.37,-2.90%,,,,,,,,,,,,,,,,,,,,,
205,205.0,205.0,205.0,11/18/1994,6.4,6.4,6.4,6.4,0.47%,,,,,,,,,,,,,,,,,,,,,
206,206.0,206.0,206.0,11/21/1994,6.5,6.5,6.5,6.5,1.56%,,,,,,,,,,,,,,,,,,,,,
207,207.0,207.0,207.0,11/22/1994,6.43,6.43,6.43,6.43,-1.08%,,,,,,,,,,,,,,,,,,,,,
208,208.0,208.0,208.0,11/23/1994,6.44,6.44,6.44,6.44,0.16%,,,,,,,,,,,,,,,,,,,,,
209,209.0,209.0,209.0,11/24/1994,6.4,6.4,6.4,6.4,-0.62%,,,,,,,,,,,,,,,,,,,,,
210,210.0,210.0,210.0,11/25/1994,6.5,6.5,6.5,6.5,1.56%,,,,,,,,,,,,,,,,,,,,,
211,211.0,211.0,211.0,11/28/1994,6.5,6.5,6.5,6.5,0.00%,,,,,,,,,,,,,,,,,,,,,
212,212.0,212.0,212.0,11/29/1994,6.53,6.53,6.53,6.53,0.46%,,,,,,,,,,,,,,,,,,,,,
213,213.0,213.0,213.0,11/30/1994,6.62,6.62,6.62,6.62,1.38%,,,,,,,,,,,,,,,,,,,,,
214,214.0,214.0,214.0,12/1/1994,6.68,6.68,6.68,6.68,0.91%,,,,,,,,,,,,,,,,,,,,,
215,215.0,215.0,215.0,12/2/1994,6.71,6.71,6.71,6.71,0.45%,,,,,,,,,,,,,,,,,,,,,
216,216.0,216.0,216.0,12/5/1994,6.81,6.81,6.81,6.81,1.49%,,,,,,,,,,,,,,,,,,,,,
217,217.0,217.0,217.0,12/6/1994,7.0,7.0,7.0,7.0,2.79%,,,,,,,,,,,,,,,,,,,,,
218,218.0,218.0,218.0,12/7/1994,6.93,6.93,6.93,6.93,-1.00%,,,,,,,,,,,,,,,,,,,,,
219,219.0,219.0,219.0,12/8/1994,6.93,6.93,6.93,6.93,0.00%,,,,,,,,,,,,,,,,,,,,,
220,220.0,220.0,220.0,12/9/1994,6.93,6.93,6.93,6.93,0.00%,,,,,,,,,,,,,,,,,,,,,
221,221.0,221.0,221.0,12/12/1994,6.78,6.78,6.78,6.78,-2.16%,,,,,,,,,,,,,,,,,,,,,
222,222.0,222.0,222.0,12/13/1994,7.0,7.0,7.0,7.0,3.24%,,,,,,,,,,,,,,,,,,,,,
223,223.0,223.0,223.0,12/14/1994,6.93,6.93,6.93,6.93,-1.00%,,,,,,,,,,,,,,,,,,,,,
224,224.0,224.0,224.0,12/15/1994,6.96,6.96,6.96,6.96,0.43%,,,,,,,,,,,,,,,,,,,,,
225,225.0,225.0,225.0,12/16/1994,6.88,6.88,6.88,6.88,-1.15%,,,,,,,,,,,,,,,,,,,,,
226,226.0,226.0,226.0,12/19/1994,6.93,6.93,6.93,6.93,0.73%,,,,,,,,,,,,,,,,,,,,,
227,227.0,227.0,227.0,12/20/1994,6.93,6.93,6.93,6.93,0.00%,,,,,,,,,,,,,,,,,,,,,
228,228.0,228.0,228.0,12/21/1994,6.9,6.9,6.9,6.9,-0.43%,,,,,,,,,,,,,,,,,,,,,
229,229.0,229.0,229.0,12/22/1994,6.87,6.87,6.87,6.87,-0.43%,,,,,,,,,,,,,,,,,,,,,
230,230.0,230.0,230.0,12/23/1994,6.94,6.94,6.94,6.94,1.02%,,,,,,,,,,,,,,,,,,,,,
231,231.0,231.0,231.0,12/28/1994,7.0,7.0,7.0,7.0,0.86%,,,,,,,,,,,,,,,,,,,,,
232,232.0,232.0,232.0,12/29/1994,7.06,7.06,7.06,7.06,0.86%,,,,,,,,,,,,,,,,,,,,,
233,233.0,233.0,233.0,12/30/1994,7.12,7.12,7.12,7.12,0.85%,,,,,,,,,,,,,,,,,,,,,
234,234.0,234.0,234.0,1/3/1995,7.06,7.06,7.06,7.06,-0.84%,,,,,,,,,,,,,,,,,,,,,
235,235.0,235.0,235.0,1/4/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
236,236.0,236.0,236.0,1/5/1995,7.0,7.0,7.0,7.0,-0.85%,,,,,,,,,,,,,,,,,,,,,
237,237.0,237.0,237.0,1/6/1995,6.93,6.93,6.93,6.93,-1.00%,,,,,,,,,,,,,,,,,,,,,
238,238.0,238.0,238.0,1/9/1995,7.0,7.0,7.0,7.0,1.01%,,,,,,,,,,,,,,,,,,,,,
239,239.0,239.0,239.0,1/10/1995,7.0,7.0,7.0,7.0,0.00%,,,,,,,,,,,,,,,,,,,,,
240,240.0,240.0,240.0,1/11/1995,6.94,6.94,6.94,6.94,-0.86%,,,,,,,,,,,,,,,,,,,,,
241,241.0,241.0,241.0,1/12/1995,6.81,6.81,6.81,6.81,-1.87%,,,,,,,,,,,,,,,,,,,,,
242,242.0,242.0,242.0,1/13/1995,7.65,7.65,7.65,7.65,12.33%,,,,,,,,,,,,,,,,,,,,,
243,243.0,243.0,243.0,1/16/1995,6.93,6.93,6.93,6.93,-9.41%,,,,,,,,,,,,,,,,,,,,,
244,244.0,244.0,244.0,1/17/1995,6.88,6.88,6.88,6.88,-0.72%,,,,,,,,,,,,,,,,,,,,,
245,245.0,245.0,245.0,1/18/1995,7.0,7.0,7.0,7.0,1.74%,,,,,,,,,,,,,,,,,,,,,
246,246.0,246.0,246.0,1/19/1995,7.75,7.75,7.75,7.75,10.71%,,,,,,,,,,,,,,,,,,,,,
247,247.0,247.0,247.0,1/20/1995,7.0,7.0,7.0,7.0,-9.68%,,,,,,,,,,,,,,,,,,,,,
248,248.0,248.0,248.0,1/23/1995,7.81,7.81,7.81,7.81,11.57%,,,,,,,,,,,,,,,,,,,,,
249,249.0,249.0,249.0,1/24/1995,7.06,7.06,7.06,7.06,-9.60%,,,,,,,,,,,,,,,,,,,,,
250,250.0,250.0,250.0,1/25/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
251,251.0,251.0,251.0,1/26/1995,7.87,7.87,7.87,7.87,11.47%,,,,,,,,,,,,,,,,,,,,,
252,252.0,252.0,252.0,1/27/1995,7.81,7.81,7.81,7.81,-0.76%,,,,,,,,,,,,,,,,,,,,,
253,253.0,253.0,253.0,1/30/1995,7.43,7.43,7.43,7.43,-4.87%,,,,,,,,,,,,,,,,,,,,,
254,254.0,254.0,254.0,1/31/1995,7.06,7.06,7.06,7.06,-4.98%,,,,,,,,,,,,,,,,,,,,,
255,255.0,255.0,255.0,2/1/1995,6.9,6.9,6.9,6.9,-2.27%,,,,,,,,,,,,,,,,,,,,,
256,256.0,256.0,256.0,2/2/1995,7.12,7.12,7.12,7.12,3.19%,,,,,,,,,,,,,,,,,,,,,
257,257.0,257.0,257.0,2/3/1995,7.09,7.09,7.09,7.09,-0.42%,,,,,,,,,,,,,,,,,,,,,
258,258.0,258.0,258.0,2/6/1995,7.06,7.06,7.06,7.06,-0.42%,,,,,,,,,,,,,,,,,,,,,
259,259.0,259.0,259.0,2/7/1995,7.94,7.94,7.94,7.94,12.46%,,,,,,,,,,,,,,,,,,,,,
260,260.0,260.0,260.0,2/8/1995,7.0,7.0,7.0,7.0,-11.84%,,,,,,,,,,,,,,,,,,,,,
261,261.0,261.0,261.0,2/9/1995,7.06,7.06,7.06,7.06,0.86%,,,,,,,,,,,,,,,,,,,,,
262,262.0,262.0,262.0,2/10/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
263,263.0,263.0,263.0,2/13/1995,7.12,7.12,7.12,7.12,0.85%,,,,,,,,,,,,,,,,,,,,,
264,264.0,264.0,264.0,2/14/1995,7.18,7.18,7.18,7.18,0.84%,,,,,,,,,,,,,,,,,,,,,
265,265.0,265.0,265.0,2/15/1995,7.13,7.13,7.13,7.13,-0.70%,,,,,,,,,,,,,,,,,,,,,
266,266.0,266.0,266.0,2/16/1995,7.06,7.06,7.06,7.06,-0.98%,,,,,,,,,,,,,,,,,,,,,
267,267.0,267.0,267.0,2/17/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
268,268.0,268.0,268.0,2/20/1995,7.09,7.09,7.09,7.09,0.42%,,,,,,,,,,,,,,,,,,,,,
269,269.0,269.0,269.0,2/21/1995,7.12,7.12,7.12,7.12,0.42%,,,,,,,,,,,,,,,,,,,,,
270,270.0,270.0,270.0,2/22/1995,7.06,7.06,7.06,7.06,-0.84%,,,,,,,,,,,,,,,,,,,,,
271,271.0,271.0,271.0,2/23/1995,7.0,7.0,7.0,7.0,-0.85%,,,,,,,,,,,,,,,,,,,,,
272,272.0,272.0,272.0,2/24/1995,7.06,7.06,7.06,7.06,0.86%,,,,,,,,,,,,,,,,,,,,,
273,273.0,273.0,273.0,2/27/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
274,274.0,274.0,274.0,2/28/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
275,275.0,275.0,275.0,3/1/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
276,276.0,276.0,276.0,3/2/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
277,277.0,277.0,277.0,3/3/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
278,278.0,278.0,278.0,3/6/1995,6.93,6.93,6.93,6.93,-1.84%,,,,,,,,,,,,,,,,,,,,,
279,279.0,279.0,279.0,3/7/1995,7.06,7.06,7.06,7.06,1.88%,,,,,,,,,,,,,,,,,,,,,
280,280.0,280.0,280.0,3/8/1995,7.62,7.62,7.62,7.62,7.93%,,,,,,,,,,,,,,,,,,,,,
281,281.0,281.0,281.0,3/9/1995,7.18,7.18,7.18,7.18,-5.77%,,,,,,,,,,,,,,,,,,,,,
282,282.0,282.0,282.0,3/10/1995,7.13,7.13,7.13,7.13,-0.70%,,,,,,,,,,,,,,,,,,,,,
283,283.0,283.0,283.0,3/13/1995,7.12,7.12,7.12,7.12,-0.14%,,,,,,,,,,,,,,,,,,,,,
284,284.0,284.0,284.0,3/14/1995,7.06,7.06,7.06,7.06,-0.84%,,,,,,,,,,,,,,,,,,,,,
285,285.0,285.0,285.0,3/15/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
286,286.0,286.0,286.0,3/16/1995,7.0,7.0,7.0,7.0,-0.85%,,,,,,,,,,,,,,,,,,,,,
287,287.0,287.0,287.0,3/17/1995,7.0,7.0,7.0,7.0,0.00%,,,,,,,,,,,,,,,,,,,,,
288,288.0,288.0,288.0,3/20/1995,7.06,7.06,7.06,7.06,0.86%,,,,,,,,,,,,,,,,,,,,,
289,289.0,289.0,289.0,3/21/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
290,290.0,290.0,290.0,3/22/1995,7.06,7.06,7.06,7.06,0.00%,,,,,,,,,,,,,,,,,,,,,
291,291.0,291.0,291.0,3/23/1995,7.0,7.0,7.0,7.0,-0.85%,,,,,,,,,,,,,,,,,,,,,
292,292.0,292.0,292.0,3/24/1995,7.12,7.12,7.12,7.12,1.71%,,,,,,,,,,,,,,,,,,,,,
293,293.0,293.0,293.0,3/27/1995,7.0,7.0,7.0,7.0,-1.69%,,,,,,,,,,,,,,,,,,,,,
294,294.0,294.0,294.0,3/28/1995,7.03,7.03,7.03,7.03,0.43%,,,,,,,,,,,,,,,,,,,,,
295,295.0,295.0,295.0,3/29/1995,7.06,7.06,7.06,7.06,0.43%,,,,,,,,,,,,,,,,,,,,,
296,296.0,296.0,296.0,3/30/1995,7.03,7.03,7.03,7.03,-0.42%,,,,,,,,,,,,,,,,,,,,,
297,297.0,297.0,297.0,3/31/1995,7.06,7.06,7.06,7.06,0.43%,,,,,,,,,,,,,,,,,,,,,
298,298.0,298.0,298.0,4/3/1995,7.0,7.0,7.0,7.0,-0.85%,,,,,,,,,,,,,,,,,,,,,
299,299.0,299.0,299.0,4/4/1995,7.06,7.06,7.06,7.06,0.86%,,,,,,,,,,,,,,,,,,,,,
300,300.0,300.0,300.0,4/5/1995,7.0,7.0,7.0,7.0,-0.85%,,,,,,,,,,,,,,,,,,,,,
301,301.0,301.0,301.0,4/6/1995,6.94,6.94,6.94,6.94,-0.86%,,,,,,,,,,,,,,,,,,,,,
302,302.0,302.0,302.0,4/7/1995,6.97,6.97,6.97,6.97,0.43%,,,,,,,,,,,,,,,,,,,,,
303,303.0,303.0,303.0,4/10/1995,6.9,6.9,6.9,6.9,-1.00%,,,,,,,,,,,,,,,,,,,,,
304,304.0,304.0,304.0,4/11/1995,6.94,6.94,6.94,6.94,0.58%,,,,,,,,,,,,,,,,,,,,,
305,305.0,305.0,305.0,4/12/1995,6.93,6.93,6.93,6.93,-0.14%,,,,,,,,,,,,,,,,,,,,,
306,306.0,306.0,306.0,4/13/1995,6.93,6.93,6.93,6.93,0.00%,,,,,,,,,,,,,,,,,,,,,
307,307.0,307.0,307.0,4/18/1995,6.88,6.88,6.88,6.88,-0.72%,,,,,,,,,,,,,,,,,,,,,
308,308.0,308.0,308.0,4/19/1995,6.94,6.94,6.94,6.94,0.87%,,,,,,,,,,,,,,,,,,,,,
309,309.0,309.0,309.0,4/20/1995,7.0,7.0,7.0,7.0,0.86%,,,,,,,,,,,,,,,,,,,,,
310,310.0,310.0,310.0,4/21/1995,6.96,6.96,6.96,6.96,-0.57%,,,,,,,,,,,,,,,,,,,,,
311,311.0,311.0,311.0,4/24/1995,7.0,7.0,7.0,7.0,0.57%,,,,,,,,,,,,,,,,,,,,,
312,312.0,312.0,312.0,4/25/1995,7.12,7.12,7.12,7.12,1.71%,,,,,,,,,,,,,,,,,,,,,
313,313.0,313.0,313.0,4/26/1995,7.13,7.13,7.13,7.13,0.14%,,,,,,,,,,,,,,,,,,,,,
314,314.0,314.0,314.0,4/27/1995,7.12,7.12,7.12,7.12,-0.14%,,,,,,,,,,,,,,,,,,,,,
315,315.0,315.0,315.0,4/28/1995,7.18,7.18,7.18,7.18,0.84%,,,,,,,,,,,,,,,,,,,,,
316,316.0,316.0,316.0,5/1/1995,7.19,7.19,7.19,7.19,0.14%,,,,,,,,,,,,,,,,,,,,,
317,317.0,317.0,317.0,5/2/1995,7.18,7.18,7.18,7.18,-0.14%,,,,,,,,,,,,,,,,,,,,,
318,318.0,318.0,318.0,5/3/1995,7.15,7.15,7.15,7.15,-0.42%,,,,,,,,,,,,,,,,,,,,,
