,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Price,Open,High,Low,Vol.,Change %,0,1,2,3,4,5,6,0.1,1.1,2.1,3.1,4.1,5.1,6.1
2996,2996.0,2996.0,2996.0,9/19/2001,262.75,268,268.75,261,28.44K,-1.78%,,,,,,,,,,,,,,
2997,2997.0,2997.0,2997.0,9/20/2001,265.75,263.25,266.5,261.5,12.61K,1.14%,,,,,,,,,,,,,,
2998,2998.0,2998.0,2998.0,9/21/2001,266,265.75,267,260.5,18.94K,0.09%,,,,,,,,,,,,,,
2999,2999.0,2999.0,2999.0,9/24/2001,266.75,267,269,265.75,9.77K,0.28%,,,,,,,,,,,,,,
3000,3000.0,3000.0,3000.0,9/25/2001,270.75,267,273,266,19.53K,1.50%,,,,,,,,,,,,,,
3001,3001.0,3001.0,3001.0,9/26/2001,275.5,270.75,276,268.5,21.61K,1.75%,,,,,,,,,,,,,,
3002,3002.0,3002.0,3002.0,9/27/2001,274.5,276,277,273.5,15.39K,-0.36%,,,,,,,,,,,,,,
3003,3003.0,3003.0,3003.0,9/28/2001,270.75,274.25,275,268.25,18.84K,-1.37%,,,,,,,,,,,,,,
3004,3004.0,3004.0,3004.0,10/1/2001,266.25,270.75,271,265.5,15.46K,-1.66%,,,,,,,,,,,,,,
3005,3005.0,3005.0,3005.0,10/2/2001,263.5,266,267.5,261.5,18.34K,-1.03%,,,,,,,,,,,,,,
3006,3006.0,3006.0,3006.0,10/3/2001,269.5,264,270,262.5,16.84K,2.28%,,,,,,,,,,,,,,
3007,3007.0,3007.0,3007.0,10/4/2001,272.75,269.75,274.25,269.5,19.60K,1.21%,,,,,,,,,,,,,,
3008,3008.0,3008.0,3008.0,10/5/2001,273.25,273,273.5,271.5,11.04K,0.18%,,,,,,,,,,,,,,
3009,3009.0,3009.0,3009.0,10/8/2001,271.75,273.5,275.75,270,13.35K,-0.55%,,,,,,,,,,,,,,
3010,3010.0,3010.0,3010.0,10/9/2001,274.25,272,276,270.5,15.85K,0.92%,,,,,,,,,,,,,,
3011,3011.0,3011.0,3011.0,10/10/2001,279,275,280.5,273.75,29.63K,1.73%,,,,,,,,,,,,,,
3012,3012.0,3012.0,3012.0,10/11/2001,279.25,279,282,277.5,20.46K,0.09%,,,,,,,,,,,,,,
3013,3013.0,3013.0,3013.0,10/12/2001,276.25,279.25,279.75,271.5,24.15K,-1.07%,,,,,,,,,,,,,,
3014,3014.0,3014.0,3014.0,10/15/2001,273.5,275.5,276.25,271.5,12.20K,-1.00%,,,,,,,,,,,,,,
3015,3015.0,3015.0,3015.0,10/16/2001,277.75,274,278.5,273.25,14.77K,1.55%,,,,,,,,,,,,,,
3016,3016.0,3016.0,3016.0,10/17/2001,284.75,278.5,285,274,29.61K,2.52%,,,,,,,,,,,,,,
3017,3017.0,3017.0,3017.0,10/18/2001,283,285,287.75,282.5,25.07K,-0.61%,,,,,,,,,,,,,,
3018,3018.0,3018.0,3018.0,10/19/2001,287,283,289.5,282.25,26.35K,1.41%,,,,,,,,,,,,,,
3019,3019.0,3019.0,3019.0,10/22/2001,282,287.25,287.5,280.25,17.21K,-1.74%,,,,,,,,,,,,,,
3020,3020.0,3020.0,3020.0,10/23/2001,285.5,281.5,287,281.5,16.49K,1.24%,,,,,,,,,,,,,,
3021,3021.0,3021.0,3021.0,10/24/2001,283.75,286,287,282.5,13.07K,-0.61%,,,,,,,,,,,,,,
3022,3022.0,3022.0,3022.0,10/25/2001,289,285.25,290,280.5,25.91K,1.85%,,,,,,,,,,,,,,
3023,3023.0,3023.0,3023.0,10/26/2001,295,290,295.5,289.25,29.64K,2.08%,,,,,,,,,,,,,,
3024,3024.0,3024.0,3024.0,10/29/2001,291.25,295,295,289.25,13.31K,-1.27%,,,,,,,,,,,,,,
3025,3025.0,3025.0,3025.0,10/30/2001,295.5,291,297,290,19.76K,1.46%,,,,,,,,,,,,,,
3026,3026.0,3026.0,3026.0,10/31/2001,293.25,295.5,297,291.5,23.00K,-0.76%,,,,,,,,,,,,,,
3027,3027.0,3027.0,3027.0,11/1/2001,288.75,291.5,292.75,288,18.68K,-1.53%,,,,,,,,,,,,,,
3028,3028.0,3028.0,3028.0,11/2/2001,285.5,288.25,289.5,285,13.67K,-1.13%,,,,,,,,,,,,,,
3029,3029.0,3029.0,3029.0,11/5/2001,284.25,285.25,285.25,281.5,13.67K,-0.44%,,,,,,,,,,,,,,
3030,3030.0,3030.0,3030.0,11/6/2001,285.5,284.5,287,283.5,11.53K,0.44%,,,,,,,,,,,,,,
3031,3031.0,3031.0,3031.0,11/7/2001,287,286,288.5,286,12.62K,0.53%,,,,,,,,,,,,,,
3032,3032.0,3032.0,3032.0,11/8/2001,283.75,287,288.5,283,16.72K,-1.13%,,,,,,,,,,,,,,
3033,3033.0,3033.0,3033.0,11/9/2001,286,283.5,287,281,16.75K,0.79%,,,,,,,,,,,,,,
3034,3034.0,3034.0,3034.0,11/12/2001,283,286,287.5,282.5,11.86K,-1.05%,,,,,,,,,,,,,,
3035,3035.0,3035.0,3035.0,11/13/2001,278,283,283,277,25.54K,-1.77%,,,,,,,,,,,,,,
3036,3036.0,3036.0,3036.0,11/14/2001,280.75,278,281.75,277.25,14.24K,0.99%,,,,,,,,,,,,,,
3037,3037.0,3037.0,3037.0,11/15/2001,280.25,280.75,282,276,16.45K,-0.18%,,,,,,,,,,,,,,
3038,3038.0,3038.0,3038.0,11/16/2001,289.25,280,290,277.75,24.28K,3.21%,,,,,,,,,,,,,,
3039,3039.0,3039.0,3039.0,11/19/2001,289.25,288.25,290.6,286.75,13.45K,0.00%,,,,,,,,,,,,,,
3040,3040.0,3040.0,3040.0,11/20/2001,286.75,290.25,290.25,285.5,11.80K,-0.86%,,,,,,,,,,,,,,
3041,3041.0,3041.0,3041.0,11/21/2001,287,286.5,289.75,286.25,8.60K,0.09%,,,,,,,,,,,,,,
3042,3042.0,3042.0,3042.0,11/23/2001,289,287,290.5,286.75,8.22K,0.70%,,,,,,,,,,,,,,
3043,3043.0,3043.0,3043.0,11/26/2001,277,289,289.75,275,24.69K,-4.15%,,,,,,,,,,,,,,
3044,3044.0,3044.0,3044.0,11/27/2001,279.5,277.5,280.5,275,14.89K,0.90%,,,,,,,,,,,,,,
3045,3045.0,3045.0,3045.0,11/28/2001,274.5,279.5,279.5,273.5,14.26K,-1.79%,,,,,,,,,,,,,,
3046,3046.0,3046.0,3046.0,11/29/2001,273.25,274,276.25,272.25,17.25K,-0.46%,,,,,,,,,,,,,,
3047,3047.0,3047.0,3047.0,11/30/2001,281.5,273,283,273,3.50K,3.02%,,,,,,,,,,,,,,
3048,3048.0,3048.0,3048.0,12/1/2001,289,283.75,294.5,268.5,135.80K,2.66%,,,,,,,,,,,,,,
3049,3049.0,3049.0,3049.0,12/3/2001,279.75,283.75,283.75,277.75,0.90K,-3.20%,,,,,,,,,,,,,,
3050,3050.0,3050.0,3050.0,12/4/2001,275.25,280.25,282,275,2.23K,-1.61%,,,,,,,,,,,,,,
3051,3051.0,3051.0,3051.0,12/5/2001,277.25,275.5,277.5,273.25,1.01K,0.73%,,,,,,,,,,,,,,
3052,3052.0,3052.0,3052.0,12/6/2001,273,277,277.5,272.5,1.27K,-1.53%,,,,,,,,,,,,,,
3053,3053.0,3053.0,3053.0,12/7/2001,275.5,271,276,268.5,0.93K,0.92%,,,,,,,,,,,,,,
3054,3054.0,3054.0,3054.0,12/10/2001,273.75,281.25,281.25,273,1.34K,-0.64%,,,,,,,,,,,,,,
3055,3055.0,3055.0,3055.0,12/11/2001,277.75,276,278,271.5,1.12K,1.46%,,,,,,,,,,,,,,
3056,3056.0,3056.0,3056.0,12/12/2001,277,274.5,277.5,274.5,0.31K,-0.27%,,,,,,,,,,,,,,
3057,3057.0,3057.0,3057.0,12/13/2001,274,277.25,277.75,271,0.25K,-1.08%,,,,,,,,,,,,,,
3058,3058.0,3058.0,3058.0,12/14/2001,275,274,277,273,,0.36%,,,,,,,,,,,,,,
3059,3059.0,3059.0,3059.0,12/17/2001,286.25,287,287,283.25,8.68K,4.09%,,,,,,,,,,,,,,
3060,3060.0,3060.0,3060.0,12/18/2001,285.75,285.75,289,285,15.39K,-0.17%,,,,,,,,,,,,,,
3061,3061.0,3061.0,3061.0,12/19/2001,293,286,294.5,284.25,34.66K,2.54%,,,,,,,,,,,,,,
3062,3062.0,3062.0,3062.0,12/20/2001,287.5,293.25,294,287,16.55K,-1.88%,,,,,,,,,,,,,,
3063,3063.0,3063.0,3063.0,12/21/2001,288.75,287.5,291,286.5,8.71K,0.43%,,,,,,,,,,,,,,
3064,3064.0,3064.0,3064.0,12/24/2001,288.75,0,0,0,,0.00%,,,,,,,,,,,,,,
3065,3065.0,3065.0,3065.0,12/26/2001,284.5,289,289,283,14.04K,-1.47%,,,,,,,,,,,,,,
3066,3066.0,3066.0,3066.0,12/27/2001,291,285,291.5,285,14.60K,2.28%,,,,,,,,,,,,,,
3067,3067.0,3067.0,3067.0,12/28/2001,290.25,291,293.5,288,9.63K,-0.26%,,,,,,,,,,,,,,
3068,3068.0,3068.0,3068.0,12/31/2001,289,289.75,291,288,4.19K,-0.43%,,,,,,,,,,,,,,
3069,3069.0,3069.0,3069.0,1/1/2002,286,290.5,313.25,283.5,438.19K,-1.04%,,,,,,,,,,,,,,
3070,3070.0,3070.0,3070.0,1/2/2002,292,290.5,292.5,288.5,10.49K,2.10%,,,,,,,,,,,,,,
3071,3071.0,3071.0,3071.0,1/3/2002,300,292.75,301.5,291,32.66K,2.74%,,,,,,,,,,,,,,
3072,3072.0,3072.0,3072.0,1/4/2002,307,300,309,299.5,34.80K,2.33%,,,,,,,,,,,,,,
3073,3073.0,3073.0,3073.0,1/7/2002,304.75,307,309,303,24.02K,-0.73%,,,,,,,,,,,,,,
3074,3074.0,3074.0,3074.0,1/8/2002,305,305,306,301.5,14.20K,0.08%,,,,,,,,,,,,,,
3075,3075.0,3075.0,3075.0,1/9/2002,302.75,304.75,307,301.5,12.82K,-0.74%,,,,,,,,,,,,,,
3076,3076.0,3076.0,3076.0,1/10/2002,303.5,303.75,307.5,301,22.60K,0.25%,,,,,,,,,,,,,,
3077,3077.0,3077.0,3077.0,1/11/2002,308.25,304,311,300.5,33.80K,1.57%,,,,,,,,,,,,,,
3078,3078.0,3078.0,3078.0,1/14/2002,306.75,308.75,313.25,306,24.25K,-0.49%,,,,,,,,,,,,,,
3079,3079.0,3079.0,3079.0,1/15/2002,302,306.5,307,301.5,19.83K,-1.55%,,,,,,,,,,,,,,
3080,3080.0,3080.0,3080.0,1/16/2002,303.5,301,304,298,23.13K,0.50%,,,,,,,,,,,,,,
3081,3081.0,3081.0,3081.0,1/17/2002,300.75,304,305.75,297.5,22.17K,-0.91%,,,,,,,,,,,,,,
3082,3082.0,3082.0,3082.0,1/18/2002,298,301,302,297.5,10.20K,-0.91%,,,,,,,,,,,,,,
3083,3083.0,3083.0,3083.0,1/22/2002,295.25,299.5,299.5,294,18.03K,-0.92%,,,,,,,,,,,,,,
3084,3084.0,3084.0,3084.0,1/23/2002,297,295,298,293.5,15.57K,0.59%,,,,,,,,,,,,,,
3085,3085.0,3085.0,3085.0,1/24/2002,298.5,296.5,299.75,294.5,16.78K,0.51%,,,,,,,,,,,,,,
3086,3086.0,3086.0,3086.0,1/25/2002,299,299,300,295.25,17.30K,0.17%,,,,,,,,,,,,,,
3087,3087.0,3087.0,3087.0,1/28/2002,291.25,298,298.5,291,20.07K,-2.59%,,,,,,,,,,,,,,
3088,3088.0,3088.0,3088.0,1/29/2002,289.5,291.25,293.75,288.5,21.41K,-0.60%,,,,,,,,,,,,,,
3089,3089.0,3089.0,3089.0,1/30/2002,285.25,290,290.5,283.75,28.20K,-1.47%,,,,,,,,,,,,,,
3090,3090.0,3090.0,3090.0,1/31/2002,286,284,288.25,283.5,15.87K,0.26%,,,,,,,,,,,,,,
3091,3091.0,3091.0,3091.0,2/1/2002,287,286.75,288.25,285,10.11K,0.35%,,,,,,,,,,,,,,
3092,3092.0,3092.0,3092.0,2/4/2002,280.75,288,289.5,280,29.45K,-2.18%,,,,,,,,,,,,,,
3093,3093.0,3093.0,3093.0,2/5/2002,283,280.75,285,278.5,23.33K,0.80%,,,,,,,,,,,,,,
3094,3094.0,3094.0,3094.0,2/6/2002,280.25,284,284.75,280,12.89K,-0.97%,,,,,,,,,,,,,,
3095,3095.0,3095.0,3095.0,2/7/2002,281,280.25,284.5,279,14.03K,0.27%,,,,,,,,,,,,,,
3096,3096.0,3096.0,3096.0,2/8/2002,281.75,282,287,278.5,12.00K,0.27%,,,,,,,,,,,,,,
3097,3097.0,3097.0,3097.0,2/11/2002,281,282,282.5,279,10.72K,-0.27%,,,,,,,,,,,,,,
3098,3098.0,3098.0,3098.0,2/12/2002,280.75,281,282.5,280,8.79K,-0.09%,,,,,,,,,,,,,,
3099,3099.0,3099.0,3099.0,2/13/2002,282.25,281.25,283.5,279.75,13.90K,0.53%,,,,,,,,,,,,,,
3100,3100.0,3100.0,3100.0,2/14/2002,280.75,282.5,283.5,280.5,8.69K,-0.53%,,,,,,,,,,,,,,
3101,3101.0,3101.0,3101.0,2/15/2002,275.25,280.75,281,274.5,22.82K,-1.96%,,,,,,,,,,,,,,
3102,3102.0,3102.0,3102.0,2/19/2002,277.75,276.5,278.5,275.75,12.34K,0.91%,,,,,,,,,,,,,,
3103,3103.0,3103.0,3103.0,2/20/2002,280,277.75,280.5,276.5,14.82K,0.81%,,,,,,,,,,,,,,
3104,3104.0,3104.0,3104.0,2/21/2002,278.75,280,281,276.5,18.94K,-0.45%,,,,,,,,,,,,,,
3105,3105.0,3105.0,3105.0,2/22/2002,280.25,278.5,281,278,15.20K,0.54%,,,,,,,,,,,,,,
3106,3106.0,3106.0,3106.0,2/25/2002,278.25,280.75,281.25,275.5,19.36K,-0.71%,,,,,,,,,,,,,,
3107,3107.0,3107.0,3107.0,2/26/2002,275.75,278.25,281,274.5,23.27K,-0.90%,,,,,,,,,,,,,,
3108,3108.0,3108.0,3108.0,2/27/2002,271.5,276,276.75,271,22.04K,-1.54%,,,,,,,,,,,,,,
3109,3109.0,3109.0,3109.0,2/28/2002,267.25,272,273,266.25,9.30K,-1.57%,,,,,,,,,,,,,,
3110,3110.0,3110.0,3110.0,3/1/2002,270,267.25,270.5,267,3.77K,1.03%,,,,,,,,,,,,,,
3111,3111.0,3111.0,3111.0,3/4/2002,270.75,271,273,268.25,2.71K,0.28%,,,,,,,,,,,,,,
3112,3112.0,3112.0,3112.0,3/5/2002,274.25,270.5,293.75,270.5,2.87K,1.29%,,,,,,,,,,,,,,
3113,3113.0,3113.0,3113.0,3/6/2002,274.5,273,275.5,271.5,0.94K,0.09%,,,,,,,,,,,,,,
3114,3114.0,3114.0,3114.0,3/7/2002,272.5,277,279,272.5,0.87K,-0.73%,,,,,,,,,,,,,,
3115,3115.0,3115.0,3115.0,3/8/2002,271,272,273.5,269.5,0.31K,-0.55%,,,,,,,,,,,,,,
3116,3116.0,3116.0,3116.0,3/11/2002,267.25,270,270,263.75,0.36K,-1.38%,,,,,,,,,,,,,,
3117,3117.0,3117.0,3117.0,3/12/2002,268,267,270.5,266,0.11K,0.28%,,,,,,,,,,,,,,
3118,3118.0,3118.0,3118.0,3/13/2002,270,266.5,272,266.5,0.12K,0.75%,,,,,,,,,,,,,,
3119,3119.0,3119.0,3119.0,3/14/2002,272,271,273.5,271,0.03K,0.74%,,,,,,,,,,,,,,
3120,3120.0,3120.0,3120.0,3/15/2002,282.25,280,286.75,277.5,23.26K,3.77%,,,,,,,,,,,,,,
3121,3121.0,3121.0,3121.0,3/18/2002,277.75,283.75,284.25,277,13.52K,-1.59%,,,,,,,,,,,,,,
3122,3122.0,3122.0,3122.0,3/19/2002,281.5,278,282,276,14.55K,1.35%,,,,,,,,,,,,,,
3123,3123.0,3123.0,3123.0,3/20/2002,277.25,282,283.5,277,13.14K,-1.51%,,,,,,,,,,,,,,
3124,3124.0,3124.0,3124.0,3/21/2002,282,277.25,284.25,276.5,19.07K,1.71%,,,,,,,,,,,,,,
3125,3125.0,3125.0,3125.0,3/22/2002,281.75,283.25,285.25,281.5,6.88K,-0.09%,,,,,,,,,,,,,,
3126,3126.0,3126.0,3126.0,3/25/2002,283.75,281,285.5,280.25,8.89K,0.71%,,,,,,,,,,,,,,
3127,3127.0,3127.0,3127.0,3/26/2002,287.25,284,288.25,284,13.63K,1.23%,,,,,,,,,,,,,,
3128,3128.0,3128.0,3128.0,3/27/2002,294.25,287.25,295,286.5,20.58K,2.44%,,,,,,,,,,,,,,
3129,3129.0,3129.0,3129.0,3/28/2002,285,294,297,280,34.31K,-3.14%,,,,,,,,,,,,,,
3130,3130.0,3130.0,3130.0,4/1/2002,285.25,285.5,287,284,9.63K,0.09%,,,,,,,,,,,,,,
3131,3131.0,3131.0,3131.0,4/2/2002,283.25,286.5,289,283,12.83K,-0.70%,,,,,,,,,,,,,,
3132,3132.0,3132.0,3132.0,4/3/2002,283.5,283.25,286.25,281.25,13.45K,0.09%,,,,,,,,,,,,,,
3133,3133.0,3133.0,3133.0,4/4/2002,280.5,284,285.5,280,13.83K,-1.06%,,,,,,,,,,,,,,
3134,3134.0,3134.0,3134.0,4/5/2002,277.25,280.25,280.5,276.5,12.30K,-1.16%,,,,,,,,,,,,,,
3135,3135.0,3135.0,3135.0,4/8/2002,273,277.5,277.5,272.25,14.11K,-1.53%,,,,,,,,,,,,,,
3136,3136.0,3136.0,3136.0,4/9/2002,270.25,273.5,274.5,270,11.07K,-1.01%,,,,,,,,,,,,,,
3137,3137.0,3137.0,3137.0,4/10/2002,272.5,270.25,274,269.5,11.02K,0.83%,,,,,,,,,,,,,,
3138,3138.0,3138.0,3138.0,4/11/2002,271.25,272.5,273.5,269.75,6.41K,-0.46%,,,,,,,,,,,,,,
3139,3139.0,3139.0,3139.0,4/12/2002,272.5,272,275,267,10.22K,0.46%,,,,,,,,,,,,,,
3140,3140.0,3140.0,3140.0,4/15/2002,271.75,274,275,271,6.43K,-0.28%,,,,,,,,,,,,,,
3141,3141.0,3141.0,3141.0,4/16/2002,275,272.75,275.75,271.5,6.39K,1.20%,,,,,,,,,,,,,,
3142,3142.0,3142.0,3142.0,4/17/2002,275.75,275,278,272,6.65K,0.27%,,,,,,,,,,,,,,
3143,3143.0,3143.0,3143.0,4/18/2002,268.25,274.5,276.25,267.5,6.12K,-2.72%,,,,,,,,,,,,,,
3144,3144.0,3144.0,3144.0,4/19/2002,267,269,269.5,265.5,6.64K,-0.47%,,,,,,,,,,,,,,
3145,3145.0,3145.0,3145.0,4/22/2002,264.75,268,268.75,264,3.23K,-0.84%,,,,,,,,,,,,,,
3146,3146.0,3146.0,3146.0,4/23/2002,264.5,265,267,263.5,5.40K,-0.09%,,,,,,,,,,,,,,
3147,3147.0,3147.0,3147.0,4/24/2002,263.5,264,266.5,263,13.13K,-0.38%,,,,,,,,,,,,,,
3148,3148.0,3148.0,3148.0,4/25/2002,261,263.5,265.75,260.75,7.90K,-0.95%,,,,,,,,,,,,,,
3149,3149.0,3149.0,3149.0,4/26/2002,257.75,260.75,262,257,10.05K,-1.25%,,,,,,,,,,,,,,
3150,3150.0,3150.0,3150.0,4/29/2002,256,258,260.25,255.5,14.02K,-0.68%,,,,,,,,,,,,,,
3151,3151.0,3151.0,3151.0,4/30/2002,261.75,256.5,262.75,256.5,5.62K,2.25%,,,,,,,,,,,,,,
3152,3152.0,3152.0,3152.0,5/1/2002,266.25,262.5,266.5,260.5,0.71K,1.72%,,,,,,,,,,,,,,
3153,3153.0,3153.0,3153.0,5/2/2002,258.5,266.25,266.5,257.5,0.29K,-2.91%,,,,,,,,,,,,,,
3154,3154.0,3154.0,3154.0,5/3/2002,260.25,258,261,258,0.18K,0.68%,,,,,,,,,,,,,,
3155,3155.0,3155.0,3155.0,5/6/2002,263,260,264,260,0.32K,1.06%,,,,,,,,,,,,,,
3156,3156.0,3156.0,3156.0,5/7/2002,267,265,268.5,265,0.09K,1.52%,,,,,,,,,,,,,,
3157,3157.0,3157.0,3157.0,5/8/2002,264,268.25,269,264,0.02K,-1.12%,,,,,,,,,,,,,,
3158,3158.0,3158.0,3158.0,5/9/2002,266.75,267,267.5,266.5,0.02K,1.04%,,,,,,,,,,,,,,
3159,3159.0,3159.0,3159.0,5/10/2002,265,268.5,270,263.5,0.04K,-0.66%,,,,,,,,,,,,,,
3160,3160.0,3160.0,3160.0,5/13/2002,273.5,270,273.5,270,0.35K,3.21%,,,,,,,,,,,,,,
3161,3161.0,3161.0,3161.0,5/14/2002,273,273.5,275,272,0.13K,-0.18%,,,,,,,,,,,,,,
3162,3162.0,3162.0,3162.0,5/15/2002,283.5,278.75,284,277.5,19.95K,3.85%,,,,,,,,,,,,,,
3163,3163.0,3163.0,3163.0,5/16/2002,276.5,283.5,284,275,20.05K,-2.47%,,,,,,,,,,,,,,
3164,3164.0,3164.0,3164.0,5/17/2002,273.75,276.75,277.5,273,11.49K,-0.99%,,,,,,,,,,,,,,
3165,3165.0,3165.0,3165.0,5/20/2002,276.75,273.25,278.25,271.75,13.71K,1.10%,,,,,,,,,,,,,,
3166,3166.0,3166.0,3166.0,5/21/2002,273,277.25,278,272.25,12.13K,-1.36%,,,,,,,,,,,,,,
3167,3167.0,3167.0,3167.0,5/22/2002,269,272.75,273.75,268.5,16.65K,-1.47%,,,,,,,,,,,,,,
3168,3168.0,3168.0,3168.0,5/23/2002,271.5,269,272.5,267.5,12.92K,0.93%,,,,,,,,,,,,,,
3169,3169.0,3169.0,3169.0,5/24/2002,269.25,272.5,272.5,268,9.24K,-0.83%,,,,,,,,,,,,,,
3170,3170.0,3170.0,3170.0,5/28/2002,272,268.5,273.5,268,12.14K,1.02%,,,,,,,,,,,,,,
3171,3171.0,3171.0,3171.0,5/29/2002,276.25,272.25,277,270.5,13.61K,1.56%,,,,,,,,,,,,,,
3172,3172.0,3172.0,3172.0,5/30/2002,276.5,276.25,277.5,272,14.24K,0.09%,,,,,,,,,,,,,,
3173,3173.0,3173.0,3173.0,5/31/2002,282.25,277.5,283,276.5,26.96K,2.08%,,,,,,,,,,,,,,
3174,3174.0,3174.0,3174.0,6/1/2002,307,282,308,272.5,360.72K,8.77%,,,,,,,,,,,,,,
3175,3175.0,3175.0,3175.0,6/3/2002,286.75,282,288,279.5,32.49K,-6.60%,,,,,,,,,,,,,,
3176,3176.0,3176.0,3176.0,6/4/2002,282,286.75,290,281.5,30.21K,-1.66%,,,,,,,,,,,,,,
3177,3177.0,3177.0,3177.0,6/5/2002,283.25,282,284.5,280.25,12.98K,0.44%,,,,,,,,,,,,,,
3178,3178.0,3178.0,3178.0,6/6/2002,280.5,283,285,279.5,12.13K,-0.97%,,,,,,,,,,,,,,
3179,3179.0,3179.0,3179.0,6/7/2002,275,279.5,281,274,21.08K,-1.96%,,,,,,,,,,,,,,
3180,3180.0,3180.0,3180.0,6/10/2002,278.25,274,279,272.5,19.38K,1.18%,,,,,,,,,,,,,,
3181,3181.0,3181.0,3181.0,6/11/2002,279.5,278.25,281,276.5,15.30K,0.45%,,,,,,,,,,,,,,
3182,3182.0,3182.0,3182.0,6/12/2002,283.5,279,287,279,23.59K,1.43%,,,,,,,,,,,,,,
3183,3183.0,3183.0,3183.0,6/13/2002,295.5,283.75,296,283.25,37.66K,4.23%,,,,,,,,,,,,,,
3184,3184.0,3184.0,3184.0,6/14/2002,294.25,295.5,298,290.5,22.54K,-0.42%,,,,,,,,,,,,,,
3185,3185.0,3185.0,3185.0,6/17/2002,289.25,293.5,294.5,288.5,15.83K,-1.70%,,,,,,,,,,,,,,
3186,3186.0,3186.0,3186.0,6/18/2002,289.25,289.5,291.5,287.5,13.35K,0.00%,,,,,,,,,,,,,,
3187,3187.0,3187.0,3187.0,6/19/2002,291.5,289,293,289,15.45K,0.78%,,,,,,,,,,,,,,
3188,3188.0,3188.0,3188.0,6/20/2002,291.25,291.5,294,290.5,11.95K,-0.09%,,,,,,,,,,,,,,
3189,3189.0,3189.0,3189.0,6/21/2002,287.25,291,292.5,286.5,15.67K,-1.37%,,,,,,,,,,,,,,
3190,3190.0,3190.0,3190.0,6/24/2002,291.75,287.75,296,287.75,19.78K,1.57%,,,,,,,,,,,,,,
3191,3191.0,3191.0,3191.0,6/25/2002,291,290.75,293,287.5,14.82K,-0.26%,,,,,,,,,,,,,,
3192,3192.0,3192.0,3192.0,6/26/2002,293,290.5,294,288,13.85K,0.69%,,,,,,,,,,,,,,
3193,3193.0,3193.0,3193.0,6/27/2002,306.5,293.5,308,291.5,8.75K,4.61%,,,,,,,,,,,,,,
3194,3194.0,3194.0,3194.0,6/28/2002,307,304,308,300,3.94K,0.16%,,,,,,,,,,,,,,
3195,3195.0,3195.0,3195.0,7/1/2002,315.5,304,316,304,3.55K,2.77%,,,,,,,,,,,,,,
